temp,hum,soil,lux,fan,light,pump
26.85,76.44,49.85,145.62,0,1,1
28.62,67.74,51.0,829.97,0,0,0
28.63,67.75,38.22,0.0,0,1,1
29.91,65.41,44.14,58.58,0,1,1
34.29,54.98,33.05,3706.59,1,0,1
22.94,84.45,74.18,102.02,0,1,0
22.4,84.5,88.31,24.69,0,1,0
26.84,69.24,44.74,1641.94,0,0,1
25.63,75.56,55.01,500.04,0,0,0
26.68,72.49,54.59,0.0,0,1,0
23.26,98.26,87.88,74.31,0,1,0
26.46,62.65,47.43,146.14,0,1,1
27.41,75.54,47.6,1220.73,0,0,1
33.18,60.57,38.9,1380.84,1,0,1
25.61,76.32,57.59,0.0,0,1,0
29.6,79.44,47.03,362.69,0,0,1
31.91,71.53,51.03,1138.77,1,0,0
32.45,70.44,35.48,1521.43,1,0,1
29.69,64.8,37.76,98.31,0,1,1
25.97,82.11,49.81,1.42,0,1,1
30.62,66.64,37.48,51.81,1,1,1
31.03,67.5,45.3,542.44,1,0,1
25.59,81.65,64.72,0.0,0,1,0
34.47,62.3,35.36,2184.24,1,0,1
37.59,56.58,39.44,2510.48,1,0,1
25.07,79.85,64.45,48.13,0,1,0
24.02,74.16,60.7,263.13,0,0,0
28.16,58.52,47.11,7.32,0,1,1
31.19,73.96,62.26,711.05,1,0,0
21.66,83.06,91.71,0.0,0,1,0
40.78,46.93,24.06,4884.56,1,0,1
28.67,57.35,52.35,34.65,0,1,0
22.43,67.69,52.13,0.0,0,1,0
28.36,64.59,44.25,0.0,0,1,1
22.26,80.92,80.74,331.26,0,0,0
28.41,65.87,45.74,1583.88,0,0,1
28.13,75.56,68.94,674.38,0,0,0
37.12,49.38,40.05,3398.68,1,0,1
39.0,45.94,29.89,4821.77,1,0,1
28.74,61.29,50.58,2195.21,0,0,0
24.98,76.29,55.52,0.0,0,1,0
27.89,64.19,50.78,82.02,0,1,0
20.42,84.06,82.41,0.0,0,1,0
23.36,73.26,56.46,103.74,0,1,0
21.36,72.71,66.4,3.27,0,1,0
24.33,82.07,55.58,0.0,0,1,0
19.45,95.01,84.68,85.95,0,1,0
29.7,59.28,34.97,1209.32,0,0,1
27.62,65.06,52.9,138.38,0,1,0
39.25,44.88,22.38,4894.41,1,0,1
26.43,77.28,62.02,675.81,0,0,0
35.3,58.86,37.27,2252.15,1,0,1
22.49,95.08,85.7,165.26,0,1,0
20.54,94.26,88.71,0.0,0,1,0
19.76,89.42,87.14,17.43,0,1,0
31.3,69.47,52.09,1335.64,1,0,0
22.95,79.67,72.37,69.5,0,1,0
21.84,86.04,93.77,195.84,0,1,0
28.68,69.67,39.93,154.85,0,1,1
38.57,48.57,27.1,4841.75,1,0,1
35.99,60.62,40.98,2508.69,1,0,1
26.14,70.87,54.42,803.83,0,0,0
40.05,54.9,23.88,4091.2,1,0,1
39.27,50.18,21.78,4871.25,1,0,1
22.45,81.6,48.42,0.0,0,1,1
25.72,74.87,51.52,12.07,0,1,0
31.96,62.77,38.77,2511.17,1,0,1
24.19,82.75,59.59,102.21,0,1,0
23.98,80.09,52.7,47.2,0,1,0
40.19,46.42,28.96,5000.0,1,0,1
26.34,82.24,53.2,0.0,0,1,0
24.31,76.22,51.84,77.79,0,1,0
31.36,57.72,45.94,3237.75,1,0,1
29.92,63.27,47.86,20.4,0,1,1
23.91,84.62,81.35,0.0,0,1,0
39.71,55.1,32.77,4184.26,1,0,1
23.47,75.34,59.83,83.0,0,1,0
35.49,63.89,36.97,2357.12,1,0,1
25.19,71.04,52.03,0.0,0,1,0
34.54,58.44,43.38,3088.89,1,0,1
33.25,65.3,48.04,1674.83,1,0,1
23.32,77.39,67.97,0.0,0,1,0
24.43,81.6,62.2,0.0,0,1,0
27.79,62.47,48.67,1271.48,0,0,1
33.59,60.64,42.35,3639.79,1,0,1
35.81,63.97,29.22,2425.24,1,0,1
37.44,49.58,21.3,3971.31,1,0,1
23.44,82.89,54.13,20.92,0,1,0
24.08,73.33,51.99,317.12,0,0,0
29.07,66.41,72.23,600.27,0,0,0
27.8,64.51,41.23,0.0,0,1,1
22.04,70.0,64.96,0.0,0,1,0
32.48,59.84,36.38,2806.11,1,0,1
24.25,82.9,78.11,256.18,0,0,0
25.18,78.43,65.58,0.0,0,1,0
27.86,82.99,43.1,1012.32,0,0,1
34.43,56.17,33.38,2787.59,1,0,1
31.85,62.38,44.11,2446.79,1,0,1
22.7,75.67,58.91,0.0,0,1,0
26.92,86.27,57.99,193.65,0,1,0
30.04,68.34,44.55,0.0,1,1,1
37.06,54.0,22.95,3535.94,1,0,1
27.87,71.6,36.23,0.0,0,1,1
33.14,56.3,41.45,884.13,1,0,1
25.02,75.38,52.91,0.0,0,1,0
23.4,76.41,60.59,0.0,0,1,0
34.62,70.21,63.84,687.32,1,0,0
31.73,68.21,69.93,752.18,1,0,0
28.72,66.99,39.36,0.0,0,1,1
23.77,77.78,57.38,0.0,0,1,0
34.82,61.51,35.7,2479.36,1,0,1
29.9,62.89,42.83,561.54,0,0,1
26.32,63.67,51.96,0.0,0,1,0
24.6,85.86,47.85,82.83,0,1,1
28.81,79.15,70.08,500.67,0,0,0
23.92,79.8,65.4,319.67,0,0,0
32.15,62.16,39.0,3127.89,1,0,1
33.98,60.67,42.51,1846.84,1,0,1
32.35,69.09,70.5,881.81,1,0,0
24.85,75.18,48.24,581.29,0,0,1
36.67,58.46,42.3,2213.91,1,0,1
30.86,68.0,45.38,1350.74,1,0,1
39.3,48.07,30.39,4370.73,1,0,1
23.75,82.64,57.91,76.72,0,1,0
22.38,81.01,49.23,0.0,0,1,1
33.3,55.69,43.34,3493.74,1,0,1
25.85,82.16,53.0,40.26,0,1,0
25.23,76.28,56.07,0.0,0,1,0
24.07,80.57,63.28,0.0,0,1,0
21.23,87.62,84.73,30.15,0,1,0
28.87,63.61,52.71,0.0,0,1,0
22.92,87.39,55.93,0.0,0,1,0
36.58,50.61,28.71,3829.45,1,0,1
27.94,76.87,73.16,442.21,0,0,0
28.94,79.64,72.13,793.13,0,0,0
23.8,80.73,65.01,0.0,0,1,0
36.53,69.02,36.77,2399.02,1,0,1
34.41,72.36,34.18,1776.11,1,0,1
23.73,80.11,60.74,218.46,0,0,0
28.12,66.87,57.2,0.0,0,1,0
24.33,81.31,54.69,163.11,0,1,0
30.35,65.77,35.92,3045.06,1,0,1
19.41,89.26,84.33,136.52,0,1,0
32.04,67.05,43.93,1578.64,1,0,1
28.54,68.1,43.47,0.0,0,1,1
24.77,72.05,61.43,0.0,0,1,0
39.46,43.5,26.34,4752.36,1,0,1
20.75,96.99,75.34,0.0,0,1,0
29.3,62.89,39.44,1295.42,0,0,1
31.2,70.0,45.27,1291.71,1,0,1
27.07,68.65,62.12,0.0,0,1,0
33.27,50.07,35.41,3753.25,1,0,1
30.01,66.92,51.45,1260.35,1,0,0
27.18,75.89,74.21,368.53,0,0,0
20.34,94.31,84.29,4.79,0,1,0
37.49,56.75,30.7,3815.66,1,0,1
29.79,64.02,49.37,0.0,0,1,1
37.62,47.36,24.98,4294.13,1,0,1
28.18,67.7,42.94,239.88,0,0,1
22.23,67.65,61.41,0.0,0,1,0
22.92,76.87,58.96,29.53,0,1,0
28.74,67.41,53.4,1313.97,0,0,0
33.41,55.13,44.41,3858.16,1,0,1
26.13,71.79,61.03,847.58,0,0,0
24.8,71.9,55.29,0.0,0,1,0
28.8,61.36,48.47,0.0,0,1,1
24.8,70.85,50.82,901.12,0,0,0
28.02,64.03,48.49,0.0,0,1,1
22.29,69.26,62.02,51.72,0,1,0
28.75,66.64,46.13,0.0,0,1,1
28.85,79.69,80.75,353.51,0,0,0
34.44,57.11,42.52,3955.78,1,0,1
24.39,80.27,55.94,0.0,0,1,0
25.52,78.38,62.18,295.4,0,0,0
32.37,49.22,30.69,2489.13,1,0,1
20.38,72.53,67.37,5.72,0,1,0
23.95,76.45,48.39,0.0,0,1,1
35.49,65.07,65.44,689.56,1,0,0
34.78,67.58,45.37,1683.91,1,0,1
21.1,68.1,55.79,0.0,0,1,0
23.57,77.59,55.91,71.05,0,1,0
32.2,75.77,57.37,775.78,1,0,0
29.41,60.81,46.73,0.0,0,1,1
28.78,64.29,49.1,393.66,0,0,1
29.84,60.05,45.75,86.53,0,1,1
32.14,77.05,68.62,526.19,1,0,0
31.54,78.53,61.86,671.33,1,0,0
36.31,60.46,35.24,2371.96,1,0,1
26.32,71.74,49.2,0.0,0,1,1
29.74,63.04,43.71,954.75,0,0,1
31.59,66.63,50.33,2587.35,1,0,0
39.76,38.76,18.31,5000.0,1,0,1
38.13,53.56,31.69,3954.74,1,0,1
30.97,73.99,74.11,531.84,1,0,0
30.38,67.41,39.27,1300.02,1,0,1
24.54,78.63,60.33,27.05,0,1,0
23.79,79.51,56.56,90.9,0,1,0
38.88,43.95,19.04,4995.34,1,0,1
24.52,74.3,55.21,0.0,0,1,0
18.94,91.32,83.98,0.0,0,1,0
23.35,76.36,56.7,14.03,0,1,0
32.9,52.69,29.55,3494.09,1,0,1
23.02,77.48,45.09,132.29,0,1,1
34.52,61.96,39.96,3674.38,1,0,1
36.26,58.35,35.76,2854.25,1,0,1
28.52,69.32,48.25,0.0,0,1,1
31.52,65.92,37.33,1524.13,1,0,1
18.4,92.34,82.15,239.17,0,0,0
26.2,70.2,42.84,0.0,0,1,1
25.97,81.65,61.99,66.64,0,1,0
24.04,80.26,51.79,0.0,0,1,0
27.82,62.85,48.03,2013.67,0,0,1
32.17,68.43,47.49,2096.02,1,0,1
39.29,53.4,27.4,4902.17,1,0,1
28.0,63.38,33.43,797.53,0,0,1
22.95,76.07,49.23,0.0,0,1,1
36.78,47.57,38.2,4469.02,1,0,1
30.9,80.96,71.55,618.36,1,0,0
26.07,69.9,35.33,13.15,0,1,1
19.66,86.53,53.47,0.0,0,1,0
21.35,94.69,74.03,0.0,0,1,0
23.15,77.7,60.56,0.0,0,1,0
22.73,80.17,50.94,108.12,0,1,0
27.19,60.18,40.76,577.14,0,0,1
24.17,86.13,74.84,223.28,0,0,0
26.02,69.05,41.83,0.0,0,1,1
36.89,50.34,35.83,4531.15,1,0,1
30.46,74.13,44.66,0.0,1,1,1
27.55,63.7,44.16,109.07,0,1,1
36.94,60.46,30.47,3478.11,1,0,1
25.21,61.91,45.79,0.0,0,1,1
26.83,82.44,81.62,394.79,0,0,0
22.47,93.48,86.28,109.91,0,1,0
35.2,48.78,36.53,3447.87,1,0,1
28.88,70.01,50.41,0.0,0,1,0
38.85,54.44,20.9,4903.2,1,0,1
27.29,63.7,43.24,50.62,0,1,1
26.82,65.81,49.26,0.0,0,1,1
28.29,62.61,47.11,0.0,0,1,1
22.89,83.76,56.37,0.0,0,1,0
40.62,48.65,21.63,4724.23,1,0,1
21.46,80.22,53.63,99.67,0,1,0
24.51,80.71,61.95,81.33,0,1,0
34.17,59.69,37.47,3094.42,1,0,1
29.84,66.44,28.76,1619.63,0,0,1
23.76,82.15,58.85,114.31,0,1,0
21.58,82.8,75.6,0.0,0,1,0
21.1,88.03,90.58,0.0,0,1,0
23.25,82.26,54.59,80.25,0,1,0
33.16,54.56,31.63,3605.77,1,0,1
22.99,80.27,60.3,339.94,0,0,0
21.74,80.22,55.59,0.0,0,1,0
18.45,88.2,88.01,0.0,0,1,0
34.66,68.24,40.87,1610.54,1,0,1
29.3,66.3,52.08,0.0,0,1,0
21.79,92.38,84.85,116.44,0,1,0
21.34,91.0,78.1,0.0,0,1,0
28.84,72.33,46.52,0.0,0,1,1
28.1,65.57,43.29,0.0,0,1,1
36.06,59.14,22.17,2399.47,1,0,1
26.33,63.2,38.85,130.27,0,1,1
22.52,74.21,66.41,0.0,0,1,0
29.51,69.62,39.7,0.0,0,1,1
29.7,66.41,45.62,926.69,0,0,1
36.55,60.06,43.26,3589.75,1,0,1
24.39,83.34,52.21,0.0,0,1,0
26.32,70.84,33.97,178.27,0,1,1
21.61,68.9,51.33,0.0,0,1,0
31.41,60.57,37.44,1534.62,1,0,1
27.83,61.91,49.39,0.0,0,1,1
21.19,66.65,56.47,0.0,0,1,0
30.49,76.82,68.59,680.43,1,0,0
36.34,69.78,38.53,2272.62,1,0,1
28.33,79.26,65.67,524.49,0,0,0
19.72,85.5,89.44,12.01,0,1,0
20.6,80.13,90.92,0.0,0,1,0
23.64,83.71,56.93,0.0,0,1,0
18.65,89.76,81.36,194.29,0,1,0
24.11,74.22,66.86,0.0,0,1,0
27.82,66.49,48.0,71.6,0,1,1
33.22,73.5,72.92,608.69,1,0,0
32.7,64.23,34.99,1636.43,1,0,1
28.22,66.75,42.65,0.0,0,1,1
37.63,51.46,36.75,4902.42,1,0,1
20.84,90.22,85.69,0.0,0,1,0
28.07,64.9,37.77,127.36,0,1,1
31.53,59.07,52.74,2999.93,1,0,0
27.38,69.43,43.28,0.0,0,1,1
28.3,75.06,48.15,888.55,0,0,1
22.33,78.05,61.5,0.0,0,1,0
32.73,59.22,40.56,2809.32,1,0,1
23.46,77.5,62.31,0.0,0,1,0
27.05,59.13,45.5,36.78,0,1,1
25.72,61.75,47.04,60.51,0,1,1
28.77,63.74,40.71,0.0,0,1,1
33.05,64.49,28.55,1922.67,1,0,1
35.28,61.41,46.66,2139.31,1,0,1
25.42,67.7,48.6,1098.56,0,0,1
32.09,54.79,47.33,1534.3,1,0,1
27.49,74.59,52.44,560.8,0,0,0
18.43,93.17,87.36,22.59,0,1,0
23.16,74.1,63.23,0.0,0,1,0
30.6,55.94,37.27,1742.13,1,0,1
37.46,60.63,40.64,2413.56,1,0,1
26.22,78.34,47.27,0.0,0,1,1
20.53,88.86,86.64,96.59,0,1,0
20.84,88.09,88.47,37.24,0,1,0
24.32,73.09,57.99,127.79,0,1,0
28.06,72.59,41.18,4.36,0,1,1
26.54,81.27,49.48,0.0,0,1,1
32.03,58.05,40.35,2002.7,1,0,1
22.2,75.18,61.79,168.56,0,1,0
22.02,67.14,61.42,0.0,0,1,0
27.7,74.41,53.81,234.15,0,0,0
25.68,68.88,53.13,0.0,0,1,0
21.51,81.93,84.64,90.06,0,1,0
24.53,83.65,61.96,64.05,0,1,0
40.58,44.55,27.88,4549.34,1,0,1
25.98,64.28,44.09,0.0,0,1,1
28.41,67.83,37.31,0.0,0,1,1
27.84,65.06,40.97,0.0,0,1,1
27.16,80.21,71.16,442.78,0,0,0
24.25,66.84,65.34,0.0,0,1,0
31.7,58.76,44.34,831.08,1,0,1
33.07,61.67,43.03,2384.68,1,0,1
22.63,80.05,42.84,0.0,0,1,1
28.65,77.65,73.04,504.63,0,0,0
25.96,68.01,37.68,116.7,0,1,1
26.45,68.27,50.29,846.17,0,0,0
22.26,75.54,50.33,0.08,0,1,0
29.79,70.69,46.27,64.27,0,1,1
24.23,78.6,64.01,0.0,0,1,0
20.68,86.2,56.76,120.4,0,1,0
26.42,75.16,57.61,81.49,0,1,0
18.53,81.97,89.27,97.48,0,1,0
24.0,63.8,47.72,157.2,0,1,1
19.6,95.36,86.51,0.0,0,1,0
21.66,83.98,77.02,124.46,0,1,0
22.59,78.86,62.82,154.82,0,1,0
25.32,80.01,66.63,340.51,0,0,0
20.36,78.68,57.53,0.0,0,1,0
23.88,66.65,52.82,1057.12,0,0,0
34.65,63.49,37.32,2626.29,1,0,1
38.46,50.36,31.23,3758.04,1,0,1
22.88,78.18,49.88,0.0,0,1,1
23.12,76.94,57.4,0.0,0,1,0
22.04,91.4,80.56,31.2,0,1,0
24.2,75.05,61.55,0.0,0,1,0
20.21,84.74,87.4,0.0,0,1,0
35.09,56.78,38.93,3924.34,1,0,1
32.49,78.21,71.9,621.36,1,0,0
33.11,56.29,25.35,2132.74,1,0,1
23.85,72.57,43.28,585.17,0,0,1
30.19,62.02,45.76,0.0,1,1,1
28.03,63.5,47.18,52.5,0,1,1
32.93,70.0,64.65,773.21,1,0,0
35.88,65.29,34.46,2546.87,1,0,1
26.39,63.64,45.59,16.0,0,1,1
27.55,65.28,49.07,0.0,0,1,1
26.64,75.87,47.36,1134.75,0,0,1
24.83,81.21,72.98,347.91,0,0,0
31.72,72.98,78.02,604.76,1,0,0
40.72,46.23,28.21,5000.0,1,0,1
21.97,68.17,65.03,173.16,0,1,0
28.03,67.98,41.03,5.35,0,1,1
26.7,81.3,53.45,179.55,0,1,0
37.08,59.57,40.29,2945.66,1,0,1
36.34,53.67,25.04,3171.06,1,0,1
27.47,62.21,40.82,0.0,0,1,1
24.49,82.79,61.3,163.28,0,1,0
23.02,78.52,84.66,222.86,0,0,0
28.64,71.57,44.91,104.71,0,1,1
30.42,67.96,36.4,1410.94,1,0,1
26.11,63.18,39.68,65.56,0,1,1
32.15,66.82,55.96,2450.33,1,0,0
32.83,48.14,26.7,2621.98,1,0,1
23.56,86.1,55.28,0.0,0,1,0
26.64,79.25,51.69,241.38,0,0,0
23.25,79.4,49.48,0.0,0,1,1
30.75,70.32,62.65,820.97,1,0,0
28.19,64.27,48.95,62.5,0,1,1
37.22,50.58,26.13,4824.83,1,0,1
26.83,63.11,50.25,207.24,0,0,0
20.16,87.23,90.22,0.0,0,1,0
37.16,45.91,25.39,4025.9,1,0,1
20.63,78.1,60.04,0.0,0,1,0
19.99,86.26,78.28,0.0,0,1,0
18.82,87.56,72.84,16.22,0,1,0
24.11,73.65,60.51,82.2,0,1,0
20.74,82.13,56.23,0.0,0,1,0
27.59,66.22,43.83,0.0,0,1,1
28.54,63.45,42.09,0.0,0,1,1
31.27,61.56,42.72,1608.0,1,0,1
40.2,49.77,21.81,4940.0,1,0,1
32.64,75.86,64.17,882.43,1,0,0
29.46,65.29,45.54,0.0,0,1,1
19.38,73.47,56.12,0.0,0,1,0
29.4,62.39,45.74,21.21,0,1,1
26.68,81.38,54.88,39.01,0,1,0
23.62,76.3,60.48,0.0,0,1,0
40.81,46.79,18.19,4905.43,1,0,1
25.92,77.42,48.43,863.12,0,0,1
35.6,56.47,35.97,3539.83,1,0,1
35.11,54.38,34.53,3114.1,1,0,1
29.25,76.52,77.53,398.35,0,0,0
25.5,81.49,55.13,163.53,0,1,0
20.76,91.96,85.81,128.48,0,1,0
30.92,77.5,78.14,553.01,1,0,0
34.89,52.04,31.9,2649.39,1,0,1
23.01,84.22,61.03,145.02,0,1,0
24.13,76.48,58.54,285.88,0,0,0
28.44,68.14,37.79,162.2,0,1,1
21.24,87.15,83.94,127.04,0,1,0
36.27,56.15,30.28,2420.19,1,0,1
25.83,69.46,47.77,0.0,0,1,1
37.72,45.6,23.89,4796.97,1,0,1
35.6,63.13,48.02,3230.64,1,0,1
22.76,75.26,61.52,0.0,0,1,0
22.58,81.31,47.98,0.0,0,1,1
23.65,65.01,49.39,0.0,0,1,1
25.92,71.35,44.08,359.74,0,0,1
22.04,79.8,52.6,13.92,0,1,0
25.87,80.22,54.8,0.0,0,1,0
23.56,92.84,87.07,253.74,0,0,0
23.56,78.3,54.48,0.0,0,1,0
34.41,55.19,42.89,3016.48,1,0,1
35.98,58.89,50.12,3765.74,1,0,0
27.6,64.39,65.63,706.27,0,0,0
29.52,66.47,41.84,2407.86,0,0,1
24.36,79.59,84.61,192.58,0,1,0
26.46,75.48,55.18,697.25,0,0,0
20.89,87.26,85.7,138.26,0,1,0
29.94,59.45,43.55,0.0,0,1,1
24.45,77.52,53.61,173.54,0,1,0
17.67,93.41,84.43,0.0,0,1,0
30.73,74.57,68.79,592.47,1,0,0
23.22,87.14,77.6,84.45,0,1,0
22.72,71.13,55.62,88.44,0,1,0
30.83,76.79,62.78,661.24,1,0,0
34.57,49.82,30.67,3118.9,1,0,1
32.44,63.21,33.07,1458.9,1,0,1
34.16,62.26,37.02,1860.88,1,0,1
24.98,79.33,55.69,69.43,0,1,0
22.78,89.99,94.25,15.28,0,1,0
29.39,65.5,44.95,0.0,0,1,1
29.88,62.86,45.16,1209.26,0,0,1
29.48,66.94,42.26,0.0,0,1,1
38.3,53.11,31.2,2874.68,1,0,1
17.9,87.13,79.64,0.0,0,1,0
22.65,75.8,64.81,118.9,0,1,0
31.37,56.14,48.4,424.48,1,0,1
19.21,89.5,84.25,0.0,0,1,0
36.64,56.43,39.44,2498.24,1,0,1
22.59,74.14,53.23,38.09,0,1,0
29.59,63.77,46.55,50.74,0,1,1
32.75,69.98,73.31,508.05,1,0,0
26.78,67.67,53.67,43.69,0,1,0
39.72,43.26,31.9,4873.1,1,0,1
37.36,51.97,31.87,3012.26,1,0,1
25.35,89.04,56.23,92.65,0,1,0
29.14,64.81,37.44,146.38,0,1,1
30.04,62.13,44.16,635.46,1,0,1
26.68,56.22,52.33,166.75,0,1,0
34.04,56.57,34.75,2926.59,1,0,1
26.69,85.03,56.31,0.0,0,1,0
20.82,92.26,85.38,0.0,0,1,0
35.47,61.52,27.5,3044.72,1,0,1
32.97,69.43,59.86,897.48,1,0,0
32.39,55.2,43.12,3568.2,1,0,1
32.79,60.31,43.14,2262.77,1,0,1
28.9,64.06,53.49,100.21,0,1,0
34.67,56.89,40.9,2274.54,1,0,1
28.48,57.84,46.08,0.0,0,1,1
22.33,85.78,73.66,461.99,0,0,0
37.4,41.33,20.14,5000.0,1,0,1
28.0,62.19,45.6,159.16,0,1,1
27.81,60.83,41.93,268.18,0,0,1
33.04,63.49,38.18,2109.51,1,0,1
20.6,86.62,76.8,49.18,0,1,0
27.55,68.94,47.42,18.59,0,1,1
22.29,74.82,44.52,0.0,0,1,1
22.83,78.29,55.77,0.0,0,1,0
27.97,62.69,42.88,0.0,0,1,1
28.77,64.62,47.16,78.78,0,1,1
27.32,62.76,45.92,0.0,0,1,1
28.26,63.99,49.13,187.4,0,1,1
18.37,95.14,97.87,0.0,0,1,0
38.39,52.34,28.81,3548.98,1,0,1
18.65,83.67,86.58,12.85,0,1,0
26.34,65.03,43.87,0.0,0,1,1
31.75,62.88,41.86,2905.27,1,0,1
35.26,54.27,27.39,3288.68,1,0,1
18.25,92.3,80.31,30.99,0,1,0
25.39,67.36,45.54,0.0,0,1,1
31.21,68.17,68.19,897.06,1,0,0
22.94,82.19,86.19,0.0,0,1,0
21.57,74.36,48.69,413.49,0,0,1
23.73,86.95,82.49,0.0,0,1,0
18.86,83.54,76.14,0.0,0,1,0
29.09,78.3,59.33,629.3,0,0,0
23.27,79.44,53.45,0.0,0,1,0
28.45,88.95,67.52,289.89,0,0,0
21.9,97.73,85.86,116.63,0,1,0
26.75,63.17,56.22,57.97,0,1,0
24.68,83.31,76.47,248.54,0,0,0
35.02,72.1,42.66,2114.8,1,0,1
29.24,67.61,41.13,1135.06,0,0,1
33.42,49.5,45.8,3186.78,1,0,1
21.86,74.43,69.79,46.8,0,1,0
26.4,65.19,48.71,100.56,0,1,1
41.95,55.9,20.54,4968.29,1,0,1
26.51,74.21,48.8,255.98,0,0,1
27.88,64.45,49.8,0.0,0,1,1
39.37,44.06,21.06,4760.76,1,0,1
29.37,67.61,48.4,0.0,0,1,1
26.46,81.11,57.72,112.89,0,1,0
32.38,55.85,40.22,3689.44,1,0,1
19.0,91.2,85.3,73.16,0,1,0
23.76,82.63,67.32,0.0,0,1,0
30.14,60.7,45.07,921.86,1,0,1
25.04,71.35,54.96,869.14,0,0,0
33.36,73.09,70.95,561.15,1,0,0
27.0,82.37,78.85,365.09,0,0,0
25.18,76.4,41.74,292.72,0,0,1
22.94,79.22,64.63,39.66,0,1,0
37.13,54.09,34.15,3403.54,1,0,1
17.84,91.45,89.61,0.0,0,1,0
36.72,67.55,45.71,2649.53,1,0,1
33.17,51.63,36.13,2751.69,1,0,1
28.06,57.28,40.92,46.76,0,1,1
32.95,56.47,46.47,3464.08,1,0,1
23.79,81.48,49.04,195.66,0,1,1
30.34,65.16,47.92,0.0,1,1,1
34.93,57.19,30.84,2672.14,1,0,1
36.16,58.51,35.19,2396.97,1,0,1
27.63,58.87,40.58,131.03,0,1,1
25.78,64.89,51.43,55.08,0,1,0
28.78,62.45,48.48,1142.35,0,0,1
27.83,60.87,45.86,0.0,0,1,1
28.12,68.44,45.09,119.38,0,1,1
29.09,66.13,43.47,37.84,0,1,1
28.73,63.03,53.87,114.73,0,1,0
35.67,56.9,29.45,3311.51,1,0,1
29.93,63.93,43.19,562.36,0,0,1
39.95,45.53,22.53,4772.41,1,0,1
27.4,66.76,53.93,254.88,0,0,0
27.29,66.63,41.65,0.0,0,1,1
24.0,78.61,76.34,128.89,0,1,0
24.43,77.1,54.16,172.93,0,1,0
27.58,62.3,49.73,0.0,0,1,1
27.89,63.27,58.96,0.0,0,1,0
29.97,65.14,48.75,2401.51,0,0,1
34.19,59.14,38.5,2178.87,1,0,1
20.58,69.85,67.88,144.13,0,1,0
30.87,63.02,35.64,1598.75,1,0,1
30.96,74.39,45.73,31.43,1,1,1
29.88,62.58,53.24,0.0,0,1,0
25.04,62.2,52.75,0.0,0,1,0
34.17,66.22,25.77,2226.46,1,0,1
30.47,68.88,48.77,78.4,1,1,1
23.49,74.26,59.17,156.53,0,1,0
19.42,86.27,88.77,0.0,0,1,0
24.06,87.22,84.06,145.71,0,1,0
33.48,60.15,42.01,3473.68,1,0,1
21.81,87.68,91.68,61.48,0,1,0
21.3,86.51,77.97,18.64,0,1,0
20.31,93.33,87.23,0.0,0,1,0
29.06,66.75,49.72,0.0,0,1,1
28.64,57.33,48.44,0.0,0,1,1
24.05,82.34,58.69,0.0,0,1,0
28.57,62.15,45.96,1776.83,0,0,1
29.03,58.38,53.99,0.0,0,1,0
27.66,65.19,52.01,1671.09,0,0,0
34.36,60.7,25.05,2261.82,1,0,1
29.38,70.98,47.3,0.0,0,1,1
28.29,69.76,50.33,0.0,0,1,0
39.42,50.34,25.2,4422.54,1,0,1
27.54,89.39,70.69,484.74,0,0,0
27.17,65.97,50.93,0.0,0,1,0
26.85,80.75,52.79,134.56,0,1,0
28.08,74.35,71.96,425.8,0,0,0
19.49,83.29,68.97,66.46,0,1,0
35.17,51.76,35.34,3316.93,1,0,1
32.63,65.07,45.83,2523.47,1,0,1
23.62,73.67,61.14,0.0,0,1,0
28.55,67.78,55.67,2000.11,0,0,0
28.73,62.67,51.37,0.0,0,1,0
31.77,69.33,42.91,1934.55,1,0,1
30.5,70.47,48.08,2253.54,1,0,1
27.8,65.52,51.82,137.74,0,1,0
28.07,64.0,46.28,1647.24,0,0,1
40.95,48.57,30.17,4380.5,1,0,1
27.68,69.2,50.04,0.0,0,1,0
21.72,88.75,90.36,36.28,0,1,0
21.13,70.28,52.45,128.88,0,1,0
30.76,64.94,42.75,2955.08,1,0,1
19.66,93.25,89.4,0.0,0,1,0
23.71,82.2,48.11,167.49,0,1,1
23.84,69.77,60.38,0.0,0,1,0
31.09,70.35,41.47,845.22,1,0,1
35.89,58.42,35.45,2988.03,1,0,1
24.72,70.74,53.96,928.79,0,0,0
22.9,83.55,77.08,202.75,0,0,0
26.57,59.91,37.8,0.0,0,1,1
26.32,75.34,66.95,781.01,0,0,0
39.95,45.1,33.49,4889.85,1,0,1
35.02,64.38,48.03,2344.73,1,0,1
28.63,70.88,56.39,2236.03,0,0,0
30.89,59.86,44.67,0.0,1,1,1
18.24,92.22,76.3,143.17,0,1,0
32.6,63.38,31.24,2271.48,1,0,1
37.68,52.79,29.66,4631.88,1,0,1
27.44,64.37,48.66,0.0,0,1,1
32.01,74.88,70.17,658.56,1,0,0
34.59,63.28,36.04,2053.28,1,0,1
26.81,66.92,46.32,0.0,0,1,1
28.39,60.74,46.22,780.1,0,0,1
19.72,90.15,80.71,1.55,0,1,0
28.07,70.33,44.9,815.19,0,0,1
33.06,72.32,65.02,756.39,1,0,0
29.48,58.04,42.66,969.57,0,0,1
22.88,95.13,84.97,0.0,0,1,0
23.19,81.91,45.41,0.0,0,1,1
25.15,75.71,55.7,0.0,0,1,0
18.88,79.25,81.59,237.87,0,0,0
34.74,61.96,32.37,2506.06,1,0,1
